client_id,age,gender,driving_experience,car_model,year_of_manufacture,car_usage,annual_mileage,location,has_caused_accident,num_of_accidents,vehicle_value,risk_level
CL0291,46,Female,28,Subaru Forester,2011,Commercial,16638,Kakamega,No,0,1555146,Low
CL0292,61,Male,38,Nissan Note,2017,Personal,22595,Nairobi,Yes,1,2074833,Medium
CL0293,25,Female,6,Subaru Forester,2005,Commercial,33196,Mombasa,Yes,1,2178687,Medium
CL0294,64,Female,41,Subaru Forester,2019,Personal,48006,Mombasa,No,0,528625,Low
CL0295,25,Female,1,Mazda Demio,2012,PSV,39259,Kisumu,No,0,3027576,Low
CL0296,50,Male,32,Toyota Hiace,2020,PSV,29508,Thika,No,0,4605519,Low
CL0297,43,Male,20,Subaru Impreza,2006,PSV,47873,Kisumu,No,0,3127144,Low
CL0298,42,Female,20,Honda Fit,2013,Commercial,29614,Kisumu,Yes,3,1221384,High
CL0299,55,Female,32,Mazda Demio,2008,Personal,36213,Eldoret,No,0,3387698,Low
CL0300,35,Female,13,Subaru Impreza,2013,Personal,35426,Eldoret,Yes,3,3387296,High
CL0301,24,Female,6,Subaru Forester,2019,PSV,33616,Thika,No,0,2461977,Low
CL0302,38,Female,18,Toyota Premio,2005,Commercial,18927,Eldoret,No,0,1380112,Low
CL0303,55,Female,36,Toyota Premio,2015,Commercial,49778,Kakamega,No,0,2542823,Low
CL0304,27,Male,8,Subaru Forester,2018,Commercial,22040,Eldoret,No,0,4277538,Low
CL0305,25,Female,6,Toyota Prado,2010,Commercial,36523,Kakamega,No,0,1579924,Low
CL0306,42,Female,21,Toyota Prado,2009,Commercial,26353,Mombasa,Yes,1,904772,Medium
CL0307,53,Female,29,Nissan Note,2015,Commercial,35519,Nairobi,No,0,3017334,Low
CL0308,67,Male,46,Mazda Demio,2015,PSV,34596,Nairobi,No,0,2499254,Low
CL0309,33,Female,9,Nissan Note,2019,Personal,18906,Kisumu,No,0,4117556,Low
CL0310,36,Female,17,Honda Fit,2018,Personal,16012,Mombasa,Yes,1,1205475,Medium
CL0311,69,Male,46,Toyota Vitz,2019,PSV,23467,Nakuru,No,0,924226,Low
CL0312,59,Female,38,Nissan Note,2022,PSV,22289,Kakamega,No,0,1198956,Low
CL0313,42,Female,19,Mazda Demio,2015,Commercial,44054,Kakamega,Yes,1,675211,Medium
CL0314,30,Female,6,Subaru Impreza,2011,PSV,33486,Nairobi,No,0,2383376,Low
CL0315,59,Male,38,Toyota Prado,2008,Commercial,22149,Thika,Yes,3,2487755,High
CL0316,64,Female,44,Toyota Vitz,2017,PSV,25222,Nairobi,No,0,4062613,Low
CL0317,45,Female,27,Toyota Premio,2013,PSV,26393,Nakuru,No,0,4560119,Low
CL0318,59,Male,41,Toyota Hiace,2009,PSV,49575,Thika,No,0,1997618,Low
CL0319,56,Female,37,Subaru Forester,2022,PSV,47778,Kakamega,Yes,4,3989443,High
CL0320,67,Female,45,Subaru Impreza,2019,Commercial,36160,Mombasa,No,0,2843394,Low
CL0321,50,Female,26,Toyota Premio,2021,Commercial,21695,Nakuru,No,0,4900072,Low
CL0322,42,Female,23,Subaru Forester,2007,Personal,14358,Thika,No,0,757681,Low
CL0323,56,Male,38,Toyota Hiace,2021,Commercial,39371,Kisumu,Yes,3,1993293,High
CL0324,55,Female,36,Subaru Impreza,2011,Personal,49532,Nairobi,No,0,3758084,Low
CL0325,20,Male,2,Mazda Demio,2012,PSV,20106,Nairobi,No,0,4810796,Low
CL0326,19,Male,0,Toyota Prado,2009,Commercial,12475,Mombasa,Yes,1,4577716,Medium
CL0327,25,Female,6,Toyota Hiace,2007,PSV,45196,Thika,Yes,1,4668962,Medium
CL0328,19,Female,0,Subaru Forester,2016,Commercial,29201,Thika,No,0,1280641,Low
CL0329,69,Male,46,Honda Fit,2016,Commercial,40137,Nairobi,No,0,3051331,Low
CL0330,46,Female,22,Subaru Forester,2019,PSV,35592,Kisumu,No,0,2888278,Low
CL0331,47,Male,29,Isuzu NQR,2020,Personal,13083,Eldoret,No,0,808623,Low
CL0332,37,Female,17,Toyota Prado,2020,PSV,25901,Nairobi,Yes,4,1647116,High
CL0333,57,Female,34,Toyota Vitz,2009,Commercial,28752,Kisumu,No,0,1515416,Low
CL0334,37,Male,14,Honda Fit,2022,PSV,36342,Mombasa,No,0,3765696,Low
CL0335,29,Male,6,Toyota Hiace,2006,Personal,26163,Thika,Yes,1,2192128,Medium
CL0336,62,Male,43,Subaru Forester,2013,Personal,45585,Nairobi,No,0,3824664,Low
CL0337,28,Female,8,Toyota Prado,2008,Personal,47174,Kakamega,No,0,4235466,Low
CL0338,54,Male,33,Subaru Impreza,2014,Commercial,46875,Mombasa,No,0,4398606,Low
CL0339,55,Male,36,Toyota Prado,2017,PSV,44594,Kakamega,No,0,2543037,Low
CL0340,47,Male,24,Subaru Forester,2010,Personal,38495,Kisumu,Yes,1,4988198,Medium
CL0341,26,Male,2,Nissan Note,2007,Commercial,16721,Kisumu,Yes,1,4615362,Medium
CL0342,37,Male,18,Subaru Impreza,2014,Commercial,15656,Kakamega,Yes,3,4557025,High
CL0343,50,Male,29,Nissan Note,2018,Personal,41552,Kisumu,No,0,3868045,Low
CL0344,63,Male,41,Subaru Forester,2007,PSV,45298,Nairobi,No,0,1468616,Low
CL0345,30,Male,8,Mazda Demio,2006,Personal,45732,Mombasa,No,0,2309377,Low
CL0346,32,Female,11,Toyota Vitz,2017,Personal,33563,Thika,Yes,2,4702271,High
CL0347,48,Male,25,Toyota Hiace,2022,PSV,45262,Kakamega,Yes,4,1364645,High
CL0348,19,Female,0,Toyota Vitz,2009,Commercial,41497,Nairobi,Yes,4,4012664,High
CL0349,67,Female,45,Toyota Vitz,2019,Personal,35032,Nakuru,Yes,1,3290358,Medium
CL0350,52,Male,30,Toyota Vitz,2013,PSV,38861,Eldoret,No,0,637478,Low
CL0351,50,Male,29,Toyota Premio,2008,PSV,44406,Kakamega,No,0,2127687,Low
CL0352,56,Female,35,Honda Fit,2008,Commercial,22411,Nairobi,No,0,2044613,Low
CL0353,54,Female,33,Toyota Hiace,2007,Personal,41238,Nairobi,No,0,989626,Low
CL0354,31,Female,7,Subaru Forester,2009,Personal,48908,Nairobi,Yes,3,4501412,High
CL0355,44,Male,22,Mazda Demio,2010,Commercial,17758,Thika,No,0,1002420,Low
CL0356,56,Female,34,Honda Fit,2005,Commercial,32740,Nakuru,Yes,1,1870073,Medium
CL0357,38,Female,16,Toyota Hiace,2022,Commercial,10671,Nakuru,Yes,4,1852144,High
CL0358,38,Female,17,Subaru Impreza,2008,Commercial,35121,Nairobi,Yes,1,2463571,Medium
CL0359,35,Male,15,Honda Fit,2013,PSV,38380,Mombasa,No,0,1317052,Low
CL0360,38,Female,19,Isuzu NQR,2017,PSV,40911,Eldoret,Yes,1,2600343,Medium
CL0361,18,Female,0,Subaru Impreza,2020,PSV,16172,Eldoret,No,0,804224,Low
CL0362,57,Female,35,Mazda Demio,2015,PSV,37425,Mombasa,No,0,3018970,Low
CL0363,66,Female,42,Subaru Impreza,2021,Personal,17099,Kakamega,No,0,4064375,Low
CL0364,22,Male,1,Subaru Impreza,2005,PSV,32614,Nairobi,Yes,2,2820484,High
CL0365,40,Female,20,Nissan Note,2005,Commercial,17788,Nairobi,Yes,2,4555447,High
CL0366,22,Female,1,Subaru Impreza,2012,PSV,20142,Kisumu,No,0,903082,Low
CL0367,36,Female,12,Toyota Premio,2015,PSV,37065,Nakuru,No,0,3675684,Low
CL0368,49,Female,30,Isuzu NQR,2010,Personal,38270,Nakuru,No,0,1103103,Low
CL0369,34,Male,10,Nissan Note,2012,Commercial,45144,Eldoret,Yes,3,3116241,High
CL0370,21,Male,0,Subaru Impreza,2013,PSV,22504,Kakamega,No,0,4817561,Low
CL0371,67,Female,48,Subaru Impreza,2008,PSV,35227,Nakuru,No,0,3400737,Low
CL0372,49,Male,25,Honda Fit,2020,Commercial,19503,Kakamega,Yes,1,1481883,Medium
CL0373,27,Male,3,Subaru Forester,2021,Commercial,33953,Kakamega,Yes,4,526806,High
CL0374,31,Female,10,Toyota Premio,2022,Personal,37413,Kisumu,Yes,1,2019603,Medium
CL0375,38,Female,17,Isuzu NQR,2018,PSV,28544,Nairobi,Yes,1,1478836,Medium
CL0376,49,Male,26,Nissan Note,2011,Commercial,20736,Thika,No,0,3159083,Low
CL0377,35,Female,13,Subaru Impreza,2017,Personal,49933,Thika,No,0,1366183,Low
CL0378,63,Male,39,Subaru Impreza,2016,Commercial,38927,Nakuru,No,0,951157,Low
CL0379,42,Male,19,Honda Fit,2017,PSV,29921,Eldoret,Yes,4,2741281,High
CL0380,69,Female,49,Nissan Note,2022,PSV,36062,Kisumu,No,0,1726134,Low
CL0381,30,Female,7,Subaru Forester,2015,Commercial,37044,Nairobi,No,0,2664412,Low
CL0382,20,Male,0,Nissan Note,2011,Personal,49019,Kakamega,No,0,1295928,Low
CL0383,64,Male,45,Subaru Impreza,2020,PSV,32656,Eldoret,No,0,3040034,Low
CL0384,57,Female,37,Toyota Hiace,2014,Commercial,12520,Eldoret,No,0,2207017,Low
CL0385,63,Female,39,Mazda Demio,2006,Personal,41656,Kakamega,No,0,1616271,Low
CL0386,69,Male,48,Isuzu NQR,2014,PSV,29033,Nairobi,Yes,2,1016409,High
CL0387,31,Female,8,Subaru Forester,2006,PSV,33928,Nakuru,Yes,1,3267891,Medium
CL0388,68,Female,44,Toyota Premio,2010,Personal,22087,Eldoret,No,0,916978,Low
CL0389,21,Male,0,Toyota Premio,2008,Personal,28313,Kisumu,No,0,2270485,Low
CL0390,54,Male,31,Nissan Note,2012,PSV,24537,Kisumu,Yes,1,2427205,Medium
CL0391,62,Female,41,Subaru Impreza,2021,Personal,37766,Eldoret,No,0,2665251,Low
CL0392,20,Female,0,Nissan Note,2020,Personal,33225,Eldoret,No,0,4527446,Low
CL0393,41,Male,22,Toyota Vitz,2022,Commercial,24226,Kakamega,Yes,4,1743294,High
CL0394,66,Female,42,Subaru Impreza,2018,PSV,22693,Kakamega,Yes,1,943031,Medium
CL0395,47,Male,28,Honda Fit,2010,Personal,23428,Eldoret,No,0,4416643,Low
CL0396,65,Male,43,Isuzu NQR,2008,Commercial,15469,Eldoret,No,0,790998,Low
CL0397,50,Female,31,Honda Fit,2021,PSV,29194,Nairobi,No,0,3015419,Low
CL0398,28,Female,10,Toyota Premio,2017,PSV,22448,Mombasa,No,0,4084197,Low
CL0399,65,Female,41,Isuzu NQR,2019,Personal,44501,Eldoret,No,0,4331342,Low
CL0400,28,Male,4,Toyota Prado,2013,PSV,13471,Nakuru,No,0,4290328,Low
CL0401,27,Female,8,Toyota Vitz,2007,Personal,38272,Eldoret,Yes,1,2826133,Medium
CL0402,34,Female,14,Isuzu NQR,2017,Personal,28994,Kisumu,No,0,4502713,Low
CL0403,46,Male,24,Subaru Impreza,2021,Commercial,35279,Thika,No,0,2849316,Low
CL0404,43,Male,22,Toyota Vitz,2011,Commercial,15105,Mombasa,No,0,4434999,Low
CL0405,23,Female,5,Isuzu NQR,2018,Commercial,17531,Kakamega,No,0,3027419,Low
CL0406,37,Male,19,Toyota Prado,2008,Personal,33252,Mombasa,Yes,1,3071165,Medium
CL0407,59,Female,36,Toyota Prado,2011,Personal,10162,Nakuru,No,0,1452246,Low
CL0408,27,Male,4,Subaru Impreza,2014,Personal,17896,Kakamega,Yes,2,2909029,High
CL0409,53,Female,33,Toyota Hiace,2022,Commercial,28681,Kakamega,Yes,1,2963160,Medium
CL0410,67,Female,49,Subaru Forester,2011,Commercial,41358,Thika,Yes,4,2459310,High
CL0411,37,Female,13,Isuzu NQR,2020,Personal,49110,Eldoret,Yes,3,4235444,High
CL0412,54,Male,35,Toyota Hiace,2022,PSV,38228,Thika,Yes,1,2846582,Medium
CL0413,41,Female,23,Mazda Demio,2016,Commercial,26376,Nairobi,Yes,2,3998408,High
CL0414,21,Female,0,Toyota Vitz,2014,Personal,25352,Kisumu,No,0,4823654,Low
CL0415,50,Female,32,Toyota Hiace,2006,Personal,16171,Nairobi,No,0,1178841,Low
CL0416,56,Female,33,Mazda Demio,2021,Personal,31008,Thika,No,0,1879904,Low
CL0417,22,Male,3,Subaru Forester,2020,Commercial,13137,Nakuru,No,0,3329455,Low
CL0418,56,Female,33,Toyota Hiace,2016,Commercial,18535,Nakuru,Yes,4,3866823,High
CL0419,27,Male,7,Toyota Hiace,2021,Commercial,47823,Thika,No,0,3971750,Low
CL0420,43,Male,19,Isuzu NQR,2008,Commercial,40573,Eldoret,No,0,1365139,Low
CL0421,57,Male,35,Toyota Premio,2019,PSV,28133,Nairobi,No,0,2711738,Low
CL0422,57,Female,38,Subaru Impreza,2021,Commercial,39118,Thika,Yes,4,3727544,High
CL0423,25,Male,4,Toyota Premio,2005,Personal,28658,Thika,No,0,521253,Low
CL0424,40,Female,22,Toyota Hiace,2022,Commercial,48314,Nakuru,No,0,1450162,Low
CL0425,28,Male,7,Isuzu NQR,2014,PSV,43243,Kisumu,No,0,4963158,Low
CL0426,32,Female,9,Honda Fit,2012,PSV,23521,Thika,No,0,1948763,Low
CL0427,29,Male,10,Isuzu NQR,2011,Personal,47711,Kisumu,Yes,1,3514938,Medium
CL0428,57,Male,34,Toyota Vitz,2005,Commercial,29584,Eldoret,Yes,1,1275158,Medium
CL0429,54,Female,33,Mazda Demio,2020,Commercial,30074,Kakamega,No,0,3343236,Low
CL0430,23,Male,0,Isuzu NQR,2013,Personal,25149,Nakuru,No,0,1916207,Low
CL0431,62,Male,38,Isuzu NQR,2017,PSV,11283,Thika,No,0,4727995,Low
CL0432,48,Female,28,Nissan Note,2009,Commercial,19752,Thika,Yes,3,739968,High
CL0433,43,Male,20,Mazda Demio,2009,Commercial,42994,Eldoret,No,0,4378363,Low
CL0434,69,Female,46,Nissan Note,2022,Commercial,10645,Thika,No,0,2496170,Low
CL0435,61,Male,40,Honda Fit,2013,Commercial,26087,Kisumu,No,0,808449,Low
CL0436,29,Male,8,Isuzu NQR,2020,PSV,46116,Mombasa,No,0,4915677,Low
CL0437,52,Male,31,Isuzu NQR,2006,PSV,16450,Mombasa,No,0,3847769,Low
CL0438,40,Male,17,Nissan Note,2021,Personal,16980,Nairobi,No,0,3008426,Low
CL0439,44,Female,24,Subaru Impreza,2005,Commercial,37516,Kakamega,Yes,4,2202159,High
CL0440,57,Male,36,Isuzu NQR,2019,Commercial,11958,Mombasa,No,0,1653224,Low
CL0441,18,Female,0,Nissan Note,2007,Personal,43209,Mombasa,Yes,1,4520120,Medium
CL0442,32,Male,8,Toyota Hiace,2007,Personal,19528,Eldoret,No,0,943316,Low
CL0443,31,Female,10,Toyota Prado,2016,PSV,33952,Nakuru,No,0,2388806,Low
CL0444,30,Female,6,Toyota Hiace,2022,Personal,31125,Nakuru,Yes,4,3980826,High
CL0445,44,Male,25,Mazda Demio,2018,PSV,12597,Kakamega,No,0,1221037,Low
CL0446,25,Male,2,Isuzu NQR,2007,Commercial,48429,Nakuru,No,0,2881306,Low
CL0447,42,Female,19,Toyota Hiace,2010,PSV,44518,Kakamega,No,0,2651061,Low
CL0448,36,Female,13,Toyota Vitz,2007,Commercial,31778,Eldoret,No,0,1441768,Low
CL0449,62,Male,38,Toyota Prado,2018,Commercial,17230,Mombasa,Yes,1,3038568,Medium
CL0450,36,Female,12,Toyota Premio,2018,Commercial,44228,Eldoret,Yes,1,4070599,Medium
CL0451,26,Female,8,Toyota Vitz,2018,Personal,39492,Thika,Yes,1,2058242,Medium
CL0452,31,Male,8,Mazda Demio,2013,Personal,15827,Kakamega,No,0,663834,Low
CL0453,25,Male,6,Mazda Demio,2013,PSV,34173,Nakuru,No,0,2914165,Low
CL0454,33,Male,11,Honda Fit,2021,Personal,19885,Mombasa,Yes,1,3831106,Medium
CL0455,63,Female,44,Isuzu NQR,2009,Personal,23615,Eldoret,Yes,2,901067,High
CL0456,26,Male,4,Honda Fit,2013,Commercial,35634,Kisumu,No,0,1504001,Low
CL0457,18,Male,0,Honda Fit,2019,Personal,44215,Kisumu,No,0,2820715,Low
CL0458,63,Male,39,Toyota Premio,2019,PSV,36649,Nairobi,No,0,3773523,Low
CL0459,57,Female,35,Nissan Note,2010,Personal,40483,Nairobi,Yes,1,4510162,Medium
CL0460,24,Female,3,Toyota Hiace,2008,Commercial,31909,Kakamega,No,0,770914,Low
CL0461,19,Male,0,Toyota Hiace,2013,PSV,42327,Nakuru,Yes,2,3600581,High
CL0462,35,Male,17,Subaru Impreza,2016,Personal,38933,Kisumu,No,0,3621881,Low
CL0463,36,Male,15,Nissan Note,2014,Commercial,34000,Thika,No,0,1853324,Low
CL0464,57,Female,34,Subaru Impreza,2007,PSV,27839,Mombasa,No,0,4896720,Low
CL0465,55,Female,37,Subaru Impreza,2018,Personal,27543,Mombasa,Yes,3,1249971,High
CL0466,56,Female,34,Subaru Forester,2021,PSV,27087,Nairobi,No,0,4575837,Low
CL0467,58,Male,40,Toyota Hiace,2009,Commercial,14912,Nakuru,No,0,2892919,Low
CL0468,56,Male,32,Toyota Vitz,2013,Commercial,32054,Mombasa,No,0,3202994,Low
CL0469,63,Male,41,Mazda Demio,2005,PSV,18210,Nairobi,No,0,4214379,Low
CL0470,62,Female,41,Toyota Prado,2020,Commercial,32432,Eldoret,No,0,4400379,Low
CL0471,25,Male,7,Subaru Impreza,2018,Commercial,23654,Kisumu,Yes,1,3829693,Medium
CL0472,40,Male,22,Toyota Vitz,2019,Commercial,11875,Nakuru,Yes,1,4979825,Medium
CL0473,21,Male,0,Honda Fit,2005,PSV,34995,Nairobi,Yes,2,2595588,High
CL0474,50,Female,29,Isuzu NQR,2019,PSV,24376,Thika,No,0,1872070,Low
CL0475,46,Male,28,Isuzu NQR,2014,Personal,44610,Kisumu,Yes,3,4950252,High
CL0476,68,Male,45,Subaru Impreza,2013,Commercial,27154,Thika,No,0,3707796,Low
CL0477,55,Female,35,Nissan Note,2020,Personal,37997,Kisumu,No,0,1184029,Low
CL0478,60,Female,42,Nissan Note,2017,Commercial,11998,Eldoret,No,0,3808505,Low
CL0479,66,Female,42,Nissan Note,2010,Personal,44587,Nairobi,No,0,3394100,Low
CL0480,35,Female,14,Toyota Premio,2007,PSV,46268,Mombasa,No,0,2279685,Low
CL0481,61,Male,42,Toyota Prado,2007,Personal,28626,Kisumu,No,0,1103291,Low
CL0482,58,Female,34,Toyota Vitz,2012,PSV,25434,Kakamega,Yes,4,1219407,High
CL0483,53,Female,32,Mazda Demio,2005,Personal,46129,Kakamega,Yes,1,4127447,Medium
CL0484,24,Male,3,Mazda Demio,2009,PSV,36167,Kakamega,Yes,1,1307744,Medium
CL0485,37,Male,17,Isuzu NQR,2014,PSV,27297,Nairobi,Yes,4,1288443,High
CL0486,48,Female,28,Honda Fit,2015,PSV,21120,Thika,No,0,1833572,Low
CL0487,65,Female,44,Honda Fit,2016,PSV,39504,Mombasa,Yes,1,3825315,Medium
CL0488,67,Female,45,Toyota Hiace,2007,PSV,14652,Kakamega,Yes,1,876794,Medium
CL0489,67,Female,44,Subaru Impreza,2019,Commercial,12169,Eldoret,No,0,4385180,Low
CL0490,54,Male,34,Honda Fit,2010,Commercial,40403,Kakamega,No,0,3580977,Low
CL0491,66,Male,44,Toyota Vitz,2017,PSV,30538,Kisumu,Yes,1,1350350,Medium
CL0492,34,Male,12,Subaru Impreza,2020,PSV,37716,Thika,No,0,4696656,Low
CL0493,62,Female,39,Mazda Demio,2007,PSV,19569,Nakuru,Yes,1,626060,Medium
CL0494,66,Female,44,Nissan Note,2018,Commercial,26766,Eldoret,Yes,1,3577099,Medium
CL0495,28,Female,4,Toyota Hiace,2008,Personal,19714,Thika,No,0,2172795,Low
CL0496,52,Female,30,Subaru Forester,2019,PSV,36762,Kisumu,No,0,1692931,Low
CL0497,34,Male,14,Subaru Impreza,2022,Commercial,44919,Thika,No,0,4872216,Low
CL0498,36,Female,14,Isuzu NQR,2011,Commercial,28951,Kakamega,No,0,2205243,Low
CL0499,54,Male,33,Toyota Premio,2006,Personal,34842,Kakamega,No,0,1288140,Low
CL0500,38,Female,15,Toyota Premio,2015,Personal,36086,Nairobi,No,0,2118963,Low
CL0501,29,Male,6,Isuzu NQR,2021,PSV,10882,Eldoret,Yes,3,2727503,High
CL0502,53,Male,30,Subaru Forester,2015,Personal,38064,Thika,No,0,1409245,Low
CL0503,32,Female,12,Isuzu NQR,2015,PSV,22991,Eldoret,No,0,1092632,Low
CL0504,34,Male,14,Subaru Forester,2018,Personal,13802,Nakuru,No,0,914299,Low
CL0505,64,Female,43,Honda Fit,2011,PSV,43132,Thika,Yes,2,625438,High
CL0506,34,Female,16,Toyota Prado,2021,Personal,25072,Nairobi,Yes,1,2699391,Medium
CL0507,55,Male,35,Toyota Hiace,2009,Commercial,35518,Eldoret,No,0,681948,Low
CL0508,33,Male,14,Mazda Demio,2015,PSV,46674,Thika,No,0,2937245,Low
CL0509,29,Female,10,Toyota Prado,2013,Commercial,25906,Kisumu,No,0,2290008,Low
CL0510,52,Female,32,Toyota Prado,2022,Personal,20503,Mombasa,No,0,2681913,Low
CL0511,24,Male,1,Toyota Hiace,2011,Personal,22866,Thika,No,0,1188152,Low
CL0512,32,Female,10,Subaru Impreza,2017,Commercial,22935,Kakamega,No,0,1949087,Low
CL0513,18,Female,0,Isuzu NQR,2007,Commercial,20433,Nairobi,Yes,2,4316126,High
CL0514,51,Female,28,Mazda Demio,2018,Personal,18605,Thika,Yes,2,1797991,High
CL0515,62,Male,43,Isuzu NQR,2017,Commercial,38220,Mombasa,No,0,3667759,Low
CL0516,34,Male,10,Toyota Prado,2006,Personal,34297,Mombasa,No,0,687771,Low
CL0517,19,Female,0,Toyota Premio,2017,PSV,20350,Nakuru,Yes,1,1251518,Medium
CL0518,56,Female,36,Toyota Hiace,2012,Commercial,27622,Mombasa,Yes,1,3960989,Medium
CL0519,46,Male,22,Subaru Impreza,2011,PSV,12368,Eldoret,No,0,1154224,Low
CL0520,30,Female,8,Toyota Vitz,2021,PSV,26566,Kakamega,No,0,1062621,Low
CL0521,53,Female,30,Subaru Forester,2022,Personal,25373,Mombasa,No,0,1711569,Low
CL0522,69,Female,47,Subaru Impreza,2019,PSV,28691,Eldoret,No,0,1779180,Low
CL0523,25,Female,6,Nissan Note,2016,Commercial,38278,Thika,Yes,1,2308286,Medium
CL0524,35,Male,16,Nissan Note,2015,PSV,17016,Nakuru,No,0,3069931,Low
CL0525,48,Male,30,Subaru Impreza,2022,Commercial,13167,Mombasa,No,0,1314422,Low
CL0526,25,Female,7,Nissan Note,2010,Personal,25275,Kisumu,Yes,4,3376280,High
CL0527,18,Male,0,Isuzu NQR,2013,Commercial,15793,Kisumu,No,0,4141771,Low
CL0528,35,Male,11,Mazda Demio,2017,Personal,35682,Thika,No,0,2048485,Low
CL0529,29,Female,9,Nissan Note,2009,Commercial,42441,Kisumu,No,0,1255612,Low
CL0530,44,Male,26,Toyota Vitz,2014,Commercial,16318,Mombasa,Yes,1,4526390,Medium
CL0531,60,Male,38,Nissan Note,2009,Commercial,34427,Nakuru,No,0,3482410,Low
CL0532,64,Female,46,Subaru Forester,2013,Personal,22820,Kakamega,No,0,3924083,Low
CL0533,29,Male,7,Subaru Impreza,2014,Personal,27508,Thika,No,0,2750229,Low
CL0534,45,Female,27,Toyota Prado,2007,Commercial,11519,Eldoret,Yes,4,3388939,High
CL0535,58,Male,36,Toyota Hiace,2022,Commercial,37364,Nakuru,No,0,3672382,Low
CL0536,26,Female,8,Mazda Demio,2010,PSV,40154,Mombasa,No,0,618581,Low
CL0537,50,Female,29,Mazda Demio,2017,PSV,28156,Nairobi,No,0,2130369,Low
CL0538,25,Male,1,Nissan Note,2008,PSV,33554,Eldoret,Yes,3,1794315,High
CL0539,18,Female,0,Toyota Hiace,2015,Personal,24562,Kisumu,Yes,3,4155180,High
CL0540,27,Male,5,Isuzu NQR,2016,Commercial,12100,Kisumu,Yes,2,2838377,High
CL0541,55,Female,36,Honda Fit,2021,Personal,49779,Kakamega,No,0,1237954,Low
CL0542,64,Female,41,Toyota Vitz,2021,Commercial,46021,Nairobi,No,0,1179447,Low
CL0543,42,Female,21,Toyota Prado,2010,PSV,30307,Nairobi,Yes,1,2878907,Medium
CL0544,34,Female,13,Toyota Hiace,2016,Personal,13866,Mombasa,No,0,1415113,Low
CL0545,47,Male,29,Toyota Premio,2006,PSV,40116,Eldoret,Yes,1,792575,Medium
CL0546,50,Female,26,Toyota Prado,2011,Personal,30093,Kakamega,Yes,4,1947947,High
CL0547,53,Female,31,Subaru Forester,2011,Commercial,30936,Kisumu,No,0,879039,Low
CL0548,50,Male,26,Nissan Note,2012,PSV,21308,Nakuru,No,0,1278883,Low
CL0549,46,Female,28,Toyota Hiace,2006,PSV,31729,Eldoret,No,0,3698156,Low
CL0550,40,Male,19,Subaru Impreza,2008,PSV,31607,Nakuru,No,0,4268950,Low
CL0551,49,Female,28,Toyota Prado,2022,Personal,26616,Nakuru,No,0,3815258,Low
CL0552,24,Female,5,Toyota Premio,2014,Personal,41226,Kisumu,Yes,1,1244748,Medium
CL0553,30,Female,8,Subaru Forester,2012,Commercial,23379,Thika,No,0,1797819,Low
CL0554,18,Female,0,Mazda Demio,2019,Commercial,33091,Nairobi,No,0,2096853,Low
CL0555,64,Male,40,Honda Fit,2013,Personal,46081,Kisumu,Yes,2,3263545,High
CL0556,37,Female,16,Honda Fit,2013,PSV,45063,Nairobi,Yes,1,4377809,Medium
CL0557,51,Female,27,Toyota Premio,2018,Commercial,37076,Nakuru,No,0,4476765,Low
CL0558,35,Male,12,Isuzu NQR,2014,Commercial,11932,Kisumu,No,0,4499453,Low
CL0559,23,Male,1,Honda Fit,2012,Commercial,21691,Eldoret,No,0,2737035,Low
CL0560,65,Female,45,Subaru Forester,2017,Commercial,23979,Nakuru,No,0,4411147,Low
CL0561,33,Male,12,Nissan Note,2007,Personal,35851,Eldoret,No,0,3414863,Low
CL0562,43,Female,20,Isuzu NQR,2016,Commercial,31642,Kisumu,Yes,3,1849590,High
CL0563,35,Male,16,Toyota Prado,2010,Commercial,10619,Nakuru,No,0,1969793,Low
CL0564,60,Female,38,Toyota Vitz,2020,Personal,15366,Nairobi,Yes,1,1426215,Medium
CL0565,25,Male,2,Nissan Note,2008,Commercial,33360,Kisumu,No,0,3011910,Low
CL0566,37,Female,18,Toyota Vitz,2016,PSV,22424,Mombasa,No,0,639227,Low
CL0567,59,Male,35,Isuzu NQR,2015,Commercial,34532,Kisumu,No,0,1160327,Low
CL0568,25,Male,5,Honda Fit,2009,Commercial,25514,Thika,No,0,2306684,Low
CL0569,30,Female,8,Subaru Forester,2014,PSV,12787,Nakuru,Yes,2,2795936,High
CL0570,24,Female,6,Subaru Forester,2007,PSV,19171,Eldoret,No,0,4270771,Low
CL0571,52,Male,32,Isuzu NQR,2021,PSV,30058,Thika,No,0,1175673,Low
CL0572,35,Male,13,Honda Fit,2022,Commercial,25417,Kisumu,No,0,2228665,Low
CL0573,69,Male,45,Subaru Forester,2014,PSV,22602,Kisumu,No,0,1142762,Low
CL0574,22,Male,3,Toyota Premio,2005,Commercial,31904,Eldoret,No,0,1706184,Low
CL0575,22,Male,2,Toyota Vitz,2007,Commercial,20521,Thika,No,0,2284006,Low
CL0576,24,Female,5,Nissan Note,2012,Commercial,17812,Mombasa,No,0,4344886,Low
CL0577,32,Male,13,Subaru Forester,2017,Commercial,30700,Nairobi,Yes,1,3029832,Medium
CL0578,65,Male,41,Toyota Premio,2018,PSV,38152,Kisumu,Yes,1,3284067,Medium
CL0579,52,Female,30,Nissan Note,2005,PSV,25042,Thika,No,0,1924663,Low
CL0580,53,Male,34,Honda Fit,2014,Commercial,29459,Kakamega,No,0,647745,Low
